photographer,Title,URL,imageurl,year,lat,lon,latlon
,"Mr. and Mrs. Lodge are greeted by Mr. and Mrs. Ronald Reagan prior to Lodge's Republican dinner in Los Angeles, Calif., 1960",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b441_205910.jpg,1960,34.01257793,-118.2845378,"34.01257793,-118.2845378"
,"College students stage ""peace vigil"", marking 15th anniversary of Hiroshima bombing, Los Angeles, Calif., 1960",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b438_205078.jpg,1960,34.05545055,-118.2418558,"34.05545055,-118.2418558"
,"Lt. Col. Vincent Harris and the Rev. Edward McDonnel, St. Vibiana's Cathedral, confer as Marines unload from trucks in Los Angeles, Calif., 1960",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b436_204799.jpg,1960,34.05013488,-118.2440472,"34.05013488,-118.2440472"
,"Daughters of fisherman walk down dock with signs on back protesting price cut by canneries on Terminal Island, Calif., 1960",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b435_204690.jpg,1960,33.73785527,-118.2673958,"33.73785527,-118.2673958"
,"Delegates at the Democratic National Convention sit over posters for candidates strewn on the floor, Los Angeles, 1960",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/c1429_b995_L-543_frame4.jpg,1960,34.013284,-118.282791,"34.013284,-118.282791"
,"John F. Kennedy speaking at the Democratic National Convention after winning the presidential nomination, Los Angeles, 1960",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/c1429_b995_L-543_frame5.jpg,1960,34.013284,-118.282791,"34.013284,-118.282791"
,"Woman posing in front of the Los Angeles Memorial Sports Arena, Los Angeles, 1960",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/c1429_b433_204295-2c.jpg,1960,34.01277,-118.28296,"34.01277,-118.28296"
,"John F. Kennedy speaking at the Beverly Hilton, Beverly Hills, 1960",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/c1429_b995_L-543_frame22.jpg,1960,34.06687,-118.413511,"34.06687,-118.413511"
,"John F. Kennedy speaking at the Beverly Hilton, Beverly Hills, 1960",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/c1429_b995_L-543_frame33.jpg,1960,34.06687,-118.413511,"34.06687,-118.413511"
,"Actress Dana Wynter, Los Angeles, 1960",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/C1429_b428_203237-2_Wynter_Fountains_4-29-1960.jpg,1960,34.06595,-118.33314,"34.06595,-118.33314"
"Lindbeck, Bob","Larie Akashi pours sweat tea over Kanbutsu statue at a Hanamido ritual in Los Angeles, Calif.",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b423_202409.jpg,1960,34.04006264,-118.4447689,"34.04006264,-118.4447689"
,Archie Moore tests the biceps of Casey Stengel,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_b413_200704.jpg,1959,34.06003705,-118.2970583,"34.06003705,-118.2970583"
"Kelly, Wayne F.","Misses Isabel Adelaide Travis, Ashley Read and Anne Pierose at Valley Hunt Club Debutante Ball, Calif., 1959",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b413_200657.jpg,1959,34.13689054,-118.1583989,"34.13689054,-118.1583989"
,"Anthony Quinn, Fred Astaire, and their daughters",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_b413_200647.jpg,1959,34.06676523,-118.4138095,"34.06676523,-118.4138095"
,"Dedication of a memorial tower for Nisei who died serving the United States, Santa Monica, Calif., 1959",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b409_200172.jpg,1959,34.01758582,-118.4753716,"34.01758582,-118.4753716"
,"Diane Vaccaro surrounded by birds at only turkey ranch left in Torrance, Calif., 1959",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b407_200026.jpg,1959,33.84864125,-118.3624077,"33.84864125,-118.3624077"
,"Marilyn Monroe accompanied by her husband, playwright Arthur Miller arrives at Los Angeles International Airport, 1959",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b406_119835.jpg,1959,33.9476499,-118.4048295,"33.9476499,-118.4048295"
"Carrick, Jack","Mrs. Joe Woo welcomes customer to her husband's Chinese restaurant in North Hollywood, Calif., 1959",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b405_119642.jpg,1959,34.17763439,-118.3824974,"34.17763439,-118.3824974"
,"Los Angeles Mayor Poulson holds handfuls of letters and telegrams supporting stand against Soviet Premier Nikita Khrushchev, 1959",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b400_118937-5.jpg,1959,34.0535703,-118.2429943,"34.0535703,-118.2429943"
,"Beatniks Eric (Big Daddy) Nord and Julie Meredith at the Gas House in Venice Beach, Calif., 1959",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b398_118697-2.jpg,1959,33.9790596,-118.466869,"33.9790596,-118.466869"
,"Vice President Richard Nixon and Warren Dorn, Los Angeles Memorial Sports Arena, 1959",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/c1429_b392_117857-1.jpg,1959,34.01282249,-118.2845467,"34.01282249,-118.2845467"
"Smith, Gary","Mike Molletta looks at painting by Bettina Brendel that took third place in show at the Downey Museum of Art, 1959",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b390_117554.jpg,1959,33.9523835,-118.1370927,"33.9523835,-118.1370927"
,"Bulldozer razes last standing home in Chavez Ravine, Los Angeles (Calif.)",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_b382_116242-A.jpg,1959,34.0732204,-118.2409737,"34.0732204,-118.2409737"
,"Angustain family evicted from home in Chavez Ravine, Los Angeles (Calif.)",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_b382_116242.jpg,1959,34.0809377,-118.2419454,"34.0809377,-118.2419454"
,Crowd lining street under the marquee of the Pantages Theater at the 31st Academy Awards in 1959,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b380_116027.jpg,1959,34.10151533,-118.3256963,"34.10151533,-118.3256963"
,"Biltmore Hotel at 506 South Grand Avenue in Los Angeles, Calif., 1959",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b375_115240-3.jpg,1959,34.049788,-118.254057,"34.049788,-118.254057"
,"Beverly Wilshire Hotel in Beverly Hills, Calif., 1959",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b375_115240-1.jpg,1959,34.066943,-118.400716,"34.066943,-118.400716"
,"Beverly Hills Hotel in Beverly Hills, Calif., 1959",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b375_115240-2.jpg,1959,34.0812241,-118.4141153,"34.0812241,-118.4141153"
,"Ambassador Hotel covered walkway and fa̤ade facing Wilshire Blvd., Los Angeles, Calif., 1959",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b404_119466.jpg,1959,34.06106808,-118.2961357,"34.06106808,-118.2961357"
,"Mother Ruth, widow of Krishna Venta, reunites with two of her sons at Los Angeles International Airport, 1958.",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/b367_114115r.jpg,1958,33.9434916,-118.4089705,"33.9434916,-118.4089705"
,"Linda Lee Baker with her grandmother, Sister Ruth Lewis, at Northridge Hospital after the 9-year-old suffered burns from a bombing of the Fountain of the World headquarters, 1958.",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/b367_114115k-1.jpg,1958,34.21967158,-118.5341227,"34.21967158,-118.5341227"
,Bishop Asaiah talks with police and reporters outside the ruins of the headquarters of the Fountain of the World religious collective. A. 1958.,,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/b367_114115j-1.jpg,1958,34.2513872,-118.6503653,"34.2513872,-118.6503653"
,Bishop Asaiah talks with police and reporters outside the ruins of the headquarters of the Fountain of the World religious collective. B. 1958.,,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/b367_114115j-2.jpg,1958,34.2513872,-118.6503653,"34.2513872,-118.6503653"
,"Bishop Nekona tells Sister Muriel of the fire that enveloped the Fountain of the World headquarters, 1958.",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/b367_114115l-1.jpg,1958,34.2513872,-118.6503653,"34.2513872,-118.6503653"
,"Bishop Nekona and Sister Muriel stand, with eyes closed, in the ruins of the Fountain of the World headquarters, 1958.",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/b367_114115l-2.jpg,1958,34.2513872,-118.6503653,"34.2513872,-118.6503653"
,"Bishop Nekona raises her palms to the sky as Sister Muriel watches in the ruins of the headquarters of Fountain of the World, 1958.",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/b367_114115l-3.jpg,1958,34.2513872,-118.6503653,"34.2513872,-118.6503653"
,"Bishop Asaiah leads Fountain of the World followers in prayer for the deceased leader, Krishna Venta, and the other nine victims of a bombing of the group's headquarters, 1958.",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/b367_114115n.jpg,1958,34.2513872,-118.6503653,"34.2513872,-118.6503653"
,"Bishop Asaiah comforts one of the sisters of Fountain of the World at a prayer meeting in comemoration of the bombing that killed sect leader Krishna Venta along with nine others, 1958.",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/b367_114115o.jpg,1958,34.2513872,-118.6503653,"34.2513872,-118.6503653"
"Olender, Ben","Los Angeles Rams' Jon Arnett running through line of Ramettes, 1958",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b367_114097.jpg,1958,34.01390302,-118.2886469,"34.01390302,-118.2886469"
,"Joan Crawford arrives with 3 dogs in arm at Los Angeles International Airport, 1958",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b357_112911.jpg,1958,33.94629707,-118.4012032,"33.94629707,-118.4012032"
,"Georgia Ann Farmer kissing the ring of Cardinal McIntyre, St. Vincent's Church, Los Angeles, 1958",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/c1429_b351_112092-1.jpg,1958,34.03021,-118.27562,"34.03021,-118.27562"
,"Senior nursing students of Queen of Angels School of Nursing, Cathedral of St. Vibiana, Los Angeles, 1958",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/c1429_b346_111294.jpg,1958,34.05063,-118.24447,"34.05063,-118.24447"
,"Anita Louise, Buddy Adler, Virginia Fox (Mrs. Darryl F. Zanuck), Dana Wynter, and Greg Bautzer, Egyptian Theater, Los Angeles, 1958",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/C1429_b342_110606_Adler_Zanuck_Wynter_Bautzer_4-22-1958.jpg,1958,34.10113,-118.33658,"34.10113,-118.33658"
,"Morris Stoloff, Vincent Price, and Anita Ekberg, Academy Awards, Los Angeles, 1958",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/C1429_b336_109647-A1_Price_Ekberg_Stoloff.jpg,1958,34.10206319,-118.3256953,"34.10206319,-118.3256953"
,"George Wells, Doris Day, Kim Novak, and Clark Gable, Academy Awards, Los Angeles, 1958",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/C1429_b336_109647-B1_Day_Novak_Gable_3-27-1958.jpg,1958,34.10206319,-118.3256953,"34.10206319,-118.3256953"
,"Natalie Wood and Robert Wagner at the 30th Annual Academy Awards, Los Angeles, 1958",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/C1429_b336_109647-C1-5_Wood_Wagner_3-27-1958.jpg,1958,34.10203654,-118.3257704,"34.10203654,-118.3257704"
,"Fred Astaire and Dana Wynter, Pantages Theatre, Los Angeles, 1958",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/C1429_b336_109647-A2_Astaire_Wynter_3-26-1958.jpg,1958,34.10206319,-118.3256953,"34.10206319,-118.3256953"
"Markado, Al","Kristen Commons, University Elementary School pupil, carries mortar on her head, 1958.",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/b333_109175-A9.jpg,1958,34.0752347,-118.4432817,"34.0752347,-118.4432817"
,"UCLA's Delta Zeta quartet singing for Ronald Reagan, Hollywood Bowl, Los Angeles, 1957",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/C1429_b305_neg104342_frame66.jpg,1957,34.11277,-118.33883,"34.11277,-118.33883"
,"Deborah Kerr and Tony Bartley, Academy Awards, Los Angeles, 1957",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/C1429_b301_103700_Kerr_Bartley_3-28-1957.jpg,1957,34.10206319,-118.3256953,"34.10206319,-118.3256953"
,"Deborah Kerr, Tony Bartley, and daughter Melanie Jane Bartley, Grauman's Chinese Theater, Los Angeles, 1957",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/C1429_b301_103525-b_Kerr_Bartley_Daughter_3-15-1957.jpg,1957,34.10208,-118.34092,"34.10208,-118.34092"
,"Kirk Douglas and Deborah Kerr, Golden Globe Awards, Los Angeles, 1957",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/C1429_b300_103307_Kerr_Douglas_Oscars_3-1-1957.jpg,1957,34.06117665,-118.2971099,"34.06117665,-118.2971099"
,"MGM film director George Cukor, greeting Laurence Olivier and his wife actress Vivien Leigh at airport in Los Angeles, Calif., 1957",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b299_103284-1.jpg,1957,33.9475787,-118.4058595,"33.9475787,-118.4058595"
,"Anna Maria Alberghetti, Deborah Kerr, and Harold E. Hulsing, Los Angeles, 1957",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/C1429_b294_102369-5_Alberghetti_Kerr_1-3-1957.jpg,1957,34.04752671,-118.2493513,"34.04752671,-118.2493513"
,"Cisco Andrade, left, punches Art Aragon, 1956.",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/b283_100578.jpg,1956,34.007386,-118.2662144,"34.007386,-118.2662144"
,DiMaggio brothers reunion,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_b270_98330-1.jpg,1956,34.007224,-118.2659769,"34.007224,-118.2659769"
,"Detectives Mark Nolan and Walter Schottmiller watch as Rodrigo Castro re-enacts slaying in Hollywood, Calif., 1956",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b280_100260-1.jpg,1956,34.09383701,-118.3930305,"34.09383701,-118.3930305"
,"Deborah Kerr, Henri Jan Van Oosten, Nina Anderton, and pediatric patients, UCLA Medical Center, Los Angeles, 1956",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/C1429_b275_99317_Kerr_UCLA_6-8-1956.jpg,1956,34.06642791,-118.4462736,"34.06642791,-118.4462736"
,"Nurses answering phones, California Hospital, Los Angeles, 1956",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/c1429_b273_98780-4_DC761.jpg,1956,34.03750229,-118.2657921,"34.03750229,-118.2657921"
,"Student nurses and interns in an operating room, Queen of Angels Hospital, Los Angeles, 1956",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/c1429_b273_98780-1_frame1.jpg,1956,34.095913,-118.291249,"34.095913,-118.291249"
,"Medical staff and patients in corridor of Queen of Angels Hospital, Los Angeles, 1956",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/c1429_b273_98780-2B.jpg,1956,34.095913,-118.291249,"34.095913,-118.291249"
,"Leaders at a conference on Fair Employment Practices, Los Angeles (Calif.)",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_b270_98216.jpg,1956,34.05017933,-118.260296,"34.05017933,-118.260296"
,Mexican American community leaders discuss narcotic problem in East Los Angeles (Calif.),http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_b270_98133.jpg,1956,34.034706,-118.2060081,"34.034706,-118.2060081"
,"Grace Kelly boarding an American Airlines plane, Los Angeles, 1956",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/C1429_b269_97985-1_Kelly_Plane_3-23-1956.jpg,1956,33.94867,-118.41548,"33.94867,-118.41548"
,"Grace Kelly boarding an American Airlines plane, Los Angeles, 1956",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/C1429_b269_97985-2_Kelly_Mic_Plane_3-23-1956.jpg,1956,33.94867,-118.41548,"33.94867,-118.41548"
,"Grace Kelly, Academy Awards, Los Angeles, 1956",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/C1429_b269_97984-1A_Grace_Kelly_032256.jpg,1956,34.10206319,-118.3256953,"34.10206319,-118.3256953"
,"Grace Kelly, Academy Awards, Los Angeles, 1956",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/C1429_b269_97984-1B_Grace_Kelly_032256.jpg,1956,34.10206319,-118.3256953,"34.10206319,-118.3256953"
