Title,Subject,Subject Name,Geographic Coverage,Photographer,Year,Caption,longitude,latitude,imageurl
"Dolly Parton and Sylvester Stallone arriving at benefit showing of motion picture ""Rhinestone"" in Los Angeles, Calif., 1984",Musicians--United States,"Stallone, Sylvester",Los Angeles (Calif.),"Melcon, Mel",1984,"Dolly Parton, Sylvester Stallone arrive for benefit of ""Rhinestone."" Proceeds went to Los Angeles Chapter of the National Society for Children and Adults With Autism.",-118.3764812,34.07781626,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/clusc_8_1_00326520a.jpg
"Los Angeles Dodgers' Orel Hershiser mid-pitch, 1985",Baseball players--California--Los Angeles,"Hershiser, Orel",Los Angeles (Calif.),"Edwards, Mike",1985,Dodgers' Orel Hershiser on his way to four-hit win over Phillies. Hershiser struck out nine batters.,-118.2399112,34.07337514,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/clusc_8_1_00326499a.jpg
"Dodgers' Enos Cabell watching the first grand slam of his career head toward the fence, Los Angeles, Calif., 1986",Baseball players--California--Los Angeles,"Cabell, Enos M., 1949-",Los Angeles (Calif.),"Olmos, Edward James",1986,Dodgers' Enos Cabell watches the first grand slam of his career head toward the fence in the eighth.,-118.2400078,34.07337514,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/clusc_8_1_00328774a.jpg
"Dodger's pitcher Fernando Valenzuela surrounded by students at Sheridan Street School in Los Angeles, Calif., 1984",School children--California--Los Angeles County,"Sheridan Street School (Los Angeles, Calif.)",Los Angeles (Calif.),"Kennedy, Joe",1984,Dodger pitcher Fernando Valenzuela is surrounded by students during a visit to urge better attendance at Sheridan Street School.,-118.2077301,34.04999265,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/clusc_8_1_00326459a.jpg
"Lillian Carter, escorted by Tom Lasorda meeting players in Dodgers dugout, 1977",Presidents $x Family,World Series (Baseball) (1977),Los Angeles (Calif.),,1977,DODGER FAN--Mrs. Lillian Carter is escorted into the Los Angeles dugout by manager Tom Lasorda after she opened Saturday's World Series game by tossing out the traditional pitch.,-118.2399058,34.0733407,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/clusc_8_1_00340019a.jpg
"Dodger fans at Dodger Stadium box office, Calif., 1977",Baseball fans--California--Los Angeles County,World Series (Baseball) (1977),Los Angeles (Calif.),"Rogers, Art",1977,"DODGER DIEHARDS--More than 150 ""real Dodger fans"" stay in line after 9 a.m. at ticket office on Stadium Way although no World Series tickets were on sale there.",-118.2407212,34.07255087,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/clusc_8_1_00340020a.jpg
"Aerial view of Westlake Village, Calif., 1972",Municipal incorporation--California--Westlake Village,,Westlake Village (Calif.)--Aerial views,"Sharkey, Larry",1972,"DIVIDED COMMUNITY--Part of Westlake Village is unincorporated and lies in Los Angeles County. The rest is incorporated in the city of Thousand Oaks and is in Ventura County. Some residents on both sides want the village incorporated as an entity and the county boundary changed to bring it all into Los Angeles County. Some officials of Thousand Oaks want the law barring annexation across county lines changed to permit them to incorporate all of the village, in two counties. The village is served by three school districts and two different phone companies, water companies and fire and sheriff departments. Tax rates and assessed calculations differ on homes in close proximity.",-118.8491535,34.14418535,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/clusc_8_1_00327567a.jpg
"British Airways Concorde on tarmac at Los Angeles International Airport, Calif., 1974",Concorde (Jet transports),British Airways,Los Angeles (Calif.),"Whitney, Fitzgerald",1974,"DISPLAY--The British-French Concorde is viewed by crowds on south side of International Airport. The supersonic craft, which arrived from Anchorage Wednesday, is to leave today for Lima, Peru.",-118.4055805,33.93253621,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/clusc_8_1_00328140a.jpg
"Author John Howard Griffin with Terry LaFrance and Dave Fulton Valley State College, Calif., 1964",Race discrimination--Southern States,"Fulton, Dave","Northridge (Los Angeles, Calif.)",,1964,"DISCUSSING BOOK-John Howard Griffin, left, talks with Terry LaFrance, and Dave Fulton following his appearance at Valley State College Monday. Griffin, who posed as a Negro and visited the South, spoke twice at the college.",-118.5291445,34.23893836,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/clusc_8_1_00167837a.jpg
"McDonnell Douglas DC-10 jet airliner's debut in Long Beach, Calif., 1970",Jet planes--United States--1960-1970,,Long Beach (Calif.),"Browne, Rick",1970,"DISCREET GIANT--Newest Douglas flagship, the DC-10 tri-jet airliner impressed guests at its formal debut in Long Beach Thursday when it rolled out of the hangar under its own power. Quiet engines were started up during ceremonies without disturbing speakers just outside hangar. Observers remarked on hushed tone of the huge plane's three jet engines as it taxied outside.",-118.1579322,33.81868137,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/clusc_8_1_00327684a.jpg
"Man in suit and woman in fringed mini skirt, dancing the Go-Go at Sunset Strip nightclub in Los Angeles, Calif., 1964",Rock & roll dancing--United States,,Los Angeles (Calif.),"Montney, Cal",1964,"DISCOTHEQUE dancers Don Butcher and Joan Sennes show Sunset Strip night club patrons the intricacies of doing the Go-Go, the latest in dance craze.",-118.3857362,34.09083835,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/clusc_8_1_00167861a.jpg
"Donna Summer with Betty and Gerald Ford at disco benefit party in Los Angeles, Calif., 1979",Fund raising--California--Los Angeles County,Cedars-Sinai Medical Center. Cedars of Lebanon Division,Los Angeles (Calif.),"Chamberlin, Bob",1979,"DISCO NIGHT--Betty Ford, Donna Summer, former President Gerald Ford at disco party benefit.",-118.4124792,34.06647194,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/clusc_8_1_00329045a.jpg
"Betty Ford leaving Long Beach Naval Hospital, Calif., 1978",Presidents' spouses $z United States,"Ford, Betty, 1918- --Health",Long Beach (Calif.),"Mally, Michael",1978,"DISCHARGED--A smiling Betty Ford leaves Long Beach Naval Hospital after undergoing nearly four weeks of reportedly successful treatment for drug and alcohol dependence. The former First Lady, feeling ""just fine,"" left for home at Rancho Mirage near Palm Springs. A spokesman said she will not return to hospital and will not be taking any pain-killing drugs for her arthritis.",-118.0845576,33.8268179,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/clusc_8_1_00330408a.jpg
"Disc jockey Deirdre O'Donoghue, Los Angeles, Calif., 1985",Disc jockeys--California--Los Angeles County,"O'Donoghue, Deirdre, 1946-2001",Los Angeles (Calif.),"Almeida, Monica",1985,"Disc jockey Deirdre O'Donoghue: ""I feel like I've got the best of both worlds.""",-118.314757,34.0980475,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/clusc_8_1_00328727a.jpg
"Line of Watts residents digging foundation for Watts Towers Art Center, 1967",Arts,Watts Towers Art Center--Design and construction,"Watts (Los Angeles, Calif.)",,1967,"DIG, BABY, DIG--Watts community leaders and friends pitch in with shovels to dig trenches for the foundation of a new Community Arts Center.",-118.2411799,33.93876381,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/clusc_8_1_00325850a.jpg
"Demonstrators laying on sidewalk outside President Richard Nixon's Los Angeles campaign headquarters, 1972","Vietnam War, 1961-1975--Protest movements--California--Los Angeles County","Nixon, Richard M. (Richard Milhous), 1913-1994 (U.S. President : 1969-1974)--Public opinion",United States--Politics and government--1969-1974,"Cox, Bruce H.",1972,DIE IN'--Demonstrators on sidewalk outside President Nixon's campaign headquarters in Los Angeles during Vietnam war protest.,-118.2723136,34.05624387,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/clusc_8_1_00283070a.jpg
"Aircraft workers building C-5B at Lockheed's Watts-Willowbrook Plant, Calif., 1988",Aircraft industry--California--Los Angeles County,Lockheed Aircraft Corporation--Employees,"Watts (Los Angeles, Calif.)","Keyes, Con",1988,"Diane Gonzales, in background, and Willie Lewis, left, Alfredo Reese and Lee Brown are part of the crew who work on the C-5B aircraft at Lockheed's cavernous Watts-Willowbrook plant.",-118.2267308,33.92407921,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/clusc_8_1_00329544a.jpg
"Cityscape of Beverly Hills looking east along Wilshire Blvd. at Santa Monica Blvd, Calif., 1973",Urban growth--California--Beverly Hills,,"Santa Monica Boulevard (Los Angeles, Calif.)","Cooper, Gil",1973,DEVELOPMENT VS. ENVIRONMENT--View of Beverly Hills looking east along Wilshire Blvd. shows building trends which have sparked disagreements between developers and environmentalists. City Council will consider Tuesday a Planning commission plea for a four-month moratorium on all commercial and multiple-residential construction.,-118.4120634,34.06654971,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/clusc_8_1_00328191a.jpg
"Ansel Adams, full length portrait taken along cliffs of Big Sur, Calif., 1980",Photographers $z United States,"Adams, Ansel, 1902-1984",Big Sur (Calif.),,1980,"DEVELOPMENT FOE--Nature photographer Ansel Adams on hike along Big Sur coast, just south of his home in Carmel Highlands.",-121.7817307,36.25254487,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/clusc_8_1_00326164a.jpg
"Line of people waiting for Federal Housing Administration permits in Los Angeles, Calif., 1945",Housing--California--Los Angeles County,United States. Federal Housing Administration,Los Angeles (Calif.),,1945,"DETERMINEDLY WAIT -- Line of applicants for F.H.A. permits to build houses extends around corner of Main and Ninth Sts up to door of agency, 112th W. Ninth, in long vigil due to end today.",-118.255114,34.04160734,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/clusc_8_1_00327547a.jpg
"Line of people waiting for Federal Housing Administration permits in Los Angeles, Calif., 1945",Housing--California--Los Angeles County,United States. Federal Housing Administration,Los Angeles (Calif.),,1945,"DETERMINEDLY WAIT -- Line of applicants for F.H.A. permits to build houses extends around corner of Main and Ninth Sts up to door of agency, 112th W. Ninth, in long vigil due to end today.",-118.2551676,34.04162067,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/clusc_8_1_00327546a.jpg
Donated supplies for Navajo and Hopi Indians in Arizona and New Mexico being unloaded at the Navajo Trail Relief Caravan,Assistance--Arizona,,Los Angeles (Calif.),,1947,"DESTINED FOR INDIANS -- Santa Monica area provided these supplies for relief of Navajo and Hopi Indians.  Two fire trucks, fully loaded, brought in the donations.",-118.2900363,34.09974518,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/clusc_8_1_00060791a.jpg
"Santa Anita Derby Ball attendees, from left, Mr. and Mrs. Charles Shoemaker, Mrs. Spencer Tracy, and Mr. and Mrs. Lawrence Bird, 1956.",Balls (Parties)--California--Los Angeles,Beverly Hills Hotel,Beverly Hills (Calif.),,1956,"DERBY BALL given by the John Tracy Clinic Women's Auxiliary drew hundreds of diners and dancers to the Beverly Hills Hotel Saturday night.  Among those at the party, which was the social climax of the Santa Anita Derby the same day, were, from left above, Mr. and Mrs. Charles Shoemaker, Mrs. Spencer Tracy, center, founder of John Tracy Clinic, and Mr. and Mrs. Lawrence Bird.  Crystal Room was decorated in shades of pink and red.",-118.4141153,34.0812241,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/21198-zz0025hd0p_1694405_thumbnail.jpg
"Deputy Fire Chief Don Anthony amongst stacks destroyed by fire at Los Angeles Central Library, 1986",Fire fighters--California--Los Angeles County,"Los Angeles Public Library--Fires, 1986",Los Angeles (Calif.),"Bessel, Larry",1986,"Deputy Chief Don Anthony beside destroyed stacks ..... the mezzanine area of the library, where fire was hottest.",-118.2550496,34.050326,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/clusc_8_1_00328848a.jpg
"Demonstrators on both sides of the abortion issue at rally in Los Angeles, Calif., 1986",Demonstrations--California--Los Angeles County,,"Olvera Street (Los Angeles, Calif.)","Meyer, Rick",1986,Demonstrators on both sides of the abortion issue mingle placards during Olvera Street rally.,-118.2387042,34.05605499,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/clusc_8_1_00328750a.jpg
"Demonstrators outside Turkish consulate on Armenian Genocide Day of Remembrance in Los Angeles, Calif., 1987",Armenian Americans--California--Los Angeles,,Turkey--Politics and government--Public opinion,"Schneider, Iris",1987,Demonstrators attack a Turkish flag during Day of Remembrance protest outside Turkish consulate in Hancock Park,-118.3663023,34.06331677,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/clusc_8_1_00329496a.jpg
"Beverly Hills police officer posing as a bank robber for a bank employee training program, 1970",Police training--California--Los Angeles,,Beverly Hills (Calif.),"Cormier, Don",1970,"DEMONSTRATION HEIST--Things aren't always what they seem. That sinister-looking man with the holdup note isn't a notorious stickup artist but Steven Neel, administrative assistant to Beverly Hills Police Chief Joseph Paul Kimble. Neel presents his demand for cash to Toni Kaufman, a teller at Beverly Hills National Bank, as part of a training program sponsored by police and financial firms.",-118.4056449,34.07030243,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/clusc_8_1_00282997a.jpg
"Angels Flight is seen from south as buildings are razed in Los Angeles, Calif., 1962",Historic buildings--California--Los Angeles County,Angels Flight (Railway),"Bunker Hill (Los Angeles, Calif.)","Rogers, Art",1962,DEMOLITION-Angels Flights is exposed from south as buildings are razed.,-118.250404,34.05145939,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/clusc_8_1_00061608a.jpg
"Los Angeles County workers staging demonstration, banner reading ""End Race and Sex Discrimination in L.A. County,"" 1985",Discrimination in employment--California--Los Angeles County,,Los Angeles County (Calif.)--Officials and employees,"Shepler, Lori",1985,"Delivering a Message--County workers protesting the pace of contract negotiations and what they see as race and sex bias gathered at the Hall of Administration Tuesday. Above, protestors carry thousands of postcards fastened in a chain and, at right, the scene outside. Contracts for about 40,000 Local 660 workers expire this month.",-118.2463861,34.05780605,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/clusc_8_1_00328894a.jpg
